Date,Open,High,Low,Close,Volume,Change
2007-01-12,14039,14176,14016,14160,1326892,0.014544672923980873
2007-01-15,14217,14266,14145,14214,1459042,0.003813559322033866
2007-01-16,14237,14246,14168,14214,1436937,0.0
2007-01-17,14235,14235,13982,14081,1657817,-0.009356971999437191
2007-01-18,14015,14162,14015,14153,1316316,0.005113273205028079
2007-01-19,14061,14070,13896,13934,925291,-0.015473751148166515
2007-01-22,13913,13987,13845,14000,522426,0.004736615472943795
2007-01-23,13932,14020,13882,14000,548048,0.0
2007-01-24,14016,14195,14016,14183,907670,0.013071428571428623
2007-01-25,14255,14272,14109,14193,1108606,0.0007050694493406784
2007-01-26,14077,14130,13987,14046,691351,-0.010357218347072483
2007-01-29,14061,14101,13921,13980,1471222,-0.004698846646732147
2007-01-30,14016,14051,13953,14035,329301,0.003934191702432033
2007-01-31,14093,14093,13895,13961,1388534,-0.005272532953330966
2007-02-01,14016,14149,13963,14165,665892,0.014612133801303662
2007-02-02,14172,14476,14172,14468,1333108,0.021390751853159085
2007-02-05,14455,14547,14372,14561,1544640,0.006427978988111649
2007-02-06,14547,14632,14477,14645,721370,0.005768834558065983
2007-02-07,14581,14631,14490,14593,881243,-0.0035506998975759485
2007-02-08,14551,14619,14472,14556,1974990,-0.0025354622079079014
2007-02-09,14604,14645,14541,14624,555241,0.004671613080516668
2007-02-12,14496,14496,14334,14479,2335176,-0.009915207877461696
2007-02-13,14415,14569,14394,14535,1550085,0.0038676704192277533
2007-02-14,14593,14747,14593,14706,881994,0.0117647058823529
2007-02-15,14792,14811,14727,14795,1963627,0.006051951584387316
2007-02-16,14787,14814,14735,14829,1099295,0.0022980736735382923
2007-02-20,14843,14867,14758,14880,3631073,0.003439206959336527
2007-02-21,14877,14901,14773,14894,1467390,0.0009408602150537959
2007-02-22,14866,15065,14866,15039,915538,0.009735463945212741
2007-02-23,15029,15096,14969,15065,850968,0.0017288383536140373
2007-02-26,15083,15083,14953,15077,838487,0.0007965482907401622
2007-02-27,15008,15042,14895,14912,4750346,-0.010943821715195368
2007-02-28,14364,14576,14206,14593,10576618,-0.021392167381974247
2007-03-02,14411,14585,14411,14460,2980170,-0.009113958747344664
2007-03-05,14362,14374,14085,14098,5997634,-0.025034578146611364
2007-03-06,13974,14360,13974,14375,3896236,0.01964817704638966
2007-03-07,14442,14489,14306,14447,4828586,0.005008695652173989
2007-03-08,14415,14664,14363,14574,4214119,0.00879075240534366
2007-03-09,14634,14648,14453,14540,1093646,-0.002332921641278962
2007-03-12,14539,14715,14539,14693,1185398,0.010522696011004085
2007-03-13,14715,14715,14588,14652,900835,-0.0027904444293200825
2007-03-14,14432,14476,14349,14365,514074,-0.019587769587769532
2007-03-15,14428,14604,14428,14565,898271,0.01392272885485557
2007-03-16,14559,14628,14442,14556,731664,-0.0006179196704428902
2007-03-19,14502,14735,14488,14709,741714,0.010511129431162392
2007-03-20,14750,14787,14672,14738,719991,0.001971582024610674
2007-03-21,14723,14817,14658,14802,876632,0.004342515945175762
2007-03-22,14842,14936,14792,14806,595597,0.0002702337521955922
2007-03-23,14811,14888,14735,14786,499415,-0.001350803728218275
2007-03-26,14811,14888,14765,14848,400201,0.004193155687812755
2007-03-27,14826,14905,14712,14915,541440,0.004512392241379226
2007-03-28,14862,14915,14662,14679,2884313,-0.015822996982903126
2007-03-29,14634,14944,14630,14957,1514570,0.018938619796988965
2007-03-30,14949,14982,14844,14985,2348971,0.0018720331617303465
2007-04-02,14973,15022,14943,14999,846067,0.000934267600934291
2007-04-03,14990,15059,14931,15016,2595191,0.0011334088939263243
2007-04-04,15080,15245,14928,15198,2083264,0.012120404901438508
2007-04-05,15210,15215,15154,15193,1102345,-0.0003289906566653622
2007-04-06,15253,15284,15144,15198,1702769,0.0003290989271373945
2007-04-09,15219,15378,15219,15383,800030,0.012172654296618068
2007-04-10,15342,15371,15283,15378,1857126,-0.00032503412858353453
2007-04-11,15401,15576,15393,15524,1546442,0.00949408245545591
2007-04-12,15448,15567,15448,15579,3166872,0.0035429013140944043
2007-04-13,15516,15556,15462,15524,1896091,-0.003530393478400451
2007-04-16,15504,15644,15487,15656,916485,0.00850296315382626
2007-04-17,15679,15693,15596,15659,680479,0.0001916198262645885
2007-04-18,15636,15699,15636,15693,292615,0.0021712753049365485
2007-04-19,15680,15680,15411,15482,1765312,-0.013445485248199884
2007-04-20,15495,15669,15495,15676,503037,0.012530680790595605
2007-04-23,15760,15879,15711,15766,1158426,0.005741260525644387
2007-04-24,15719,15911,15693,15871,1150596,0.006659901052898709
2007-04-25,15899,15899,15720,15774,322426,-0.00611177619557679
2007-04-26,15899,15954,15855,15893,348717,0.007544059845315143
2007-04-27,15924,15924,15716,15753,1487996,-0.0088089095828352
2007-04-30,15721,15783,15626,15798,736481,0.0028565987430966278
2007-05-02,15820,15882,15802,15862,331427,0.004051145714647486
2007-05-03,15899,15923,15876,15901,175358,0.0024587063422014666
2007-05-04,15926,15960,15886,15953,288265,0.0032702345764417107
2007-05-07,16007,16149,15991,16156,263689,0.012724879333040784
2007-05-08,16097,16157,16060,16110,362878,-0.0028472394156969782
2007-05-09,16041,16181,16041,16197,389530,0.005400372439478662
2007-05-10,16244,16434,16238,16332,751956,0.008334876829042326
2007-05-11,16182,16394,16103,16367,1064044,0.002143032084251706
2007-05-14,16386,16498,16267,16377,610575,0.0006109855196432257
2007-05-15,16353,16384,16163,16176,2032779,-0.0122733101300605
2007-05-16,16141,16267,16128,16275,695133,0.006120178041542967
2007-05-17,16339,16434,16327,16394,3337250,0.007311827956989259
2007-05-18,16434,16434,16249,16339,292728,-0.0033548859338782266
2007-05-21,16242,16513,16242,16474,398900,0.00826243956178474
2007-05-22,16478,16685,16469,16695,939576,0.013415078305208272
2007-05-23,16741,16764,16664,16715,1679671,0.0011979634621144264
2007-05-25,16556,16677,16515,16686,1560411,-0.0017349685910859058
2007-05-28,16781,16781,16672,16780,959683,0.005633465180390651
2007-05-29,16818,16828,16672,16752,859986,-0.0016686531585220488
2007-05-30,16741,16741,16551,16739,928439,-0.0007760267430754197
2007-05-31,16826,17198,16826,17213,695028,0.028317103769639695
2007-06-01,17205,17551,17162,17285,1114297,0.004182885028757299
2007-06-04,17383,17566,17268,17513,1654410,0.013190627711888947
2007-06-05,17497,17587,17346,17513,1435394,0.0
2007-06-07,17340,17617,17328,17631,811371,0.006737851881459589
2007-06-08,17462,17493,17282,17355,2096718,-0.01565424536328064
2007-06-11,17413,17460,17182,17209,2074794,-0.008412561221549986
2007-06-12,17190,17341,17190,17343,351808,0.007786623278517091
2007-06-13,17296,17375,17202,17308,558705,-0.002018105287435845
2007-06-14,17349,17621,17349,17635,587672,0.018892997457822913
2007-06-15,17702,17729,17631,17669,321116,0.001927984122483739
2007-06-18,17814,18090,17775,18066,1300277,0.02246873054502241
2007-06-19,18165,18165,17894,18038,731452,-0.0015498726890290637
2007-06-20,18070,18107,17811,17824,646002,-0.011863842998115048
2007-06-21,17737,17991,17722,17927,315015,0.0057787253141832196
2007-06-22,17961,17973,17661,17762,486461,-0.009203993975567593
2007-06-25,17611,17891,17535,17606,1294241,-0.008782794730323173
2007-06-26,17609,17674,17404,17534,494256,-0.004089514938089289
2007-06-27,17580,17580,17330,17362,414720,-0.009809512946275856
2007-06-28,17404,17551,17404,17539,1553709,0.010194678032484639
2007-06-29,17552,17752,17527,17653,896052,0.006499800444723203
2007-07-02,17541,17715,17498,17726,344951,0.004135274457599314
2007-07-03,17792,18136,17792,18128,1329478,0.022678551280604697
2007-07-04,18168,18490,18149,18443,415871,0.01737643424536639
2007-07-05,18444,18760,18434,18617,536736,0.009434473784091457
2007-07-06,18698,18698,18406,18708,551290,0.004888005586292099
2007-07-09,18724,19034,18724,18936,1651600,0.01218729955099418
2007-07-10,19071,19075,18934,19083,570724,0.007762991128010155
2007-07-11,18921,19214,18882,19025,331997,-0.003039354399203442
2007-07-12,19058,19353,19058,19238,1673700,0.011195795006570197
2007-07-13,19572,19828,19569,19840,1089595,0.03129223411997084
2007-07-16,19843,20025,19517,19713,514851,-0.006401209677419306
2007-07-18,19826,19826,19449,19512,2293159,-0.010196317151118572
2007-07-19,19413,19687,19353,19526,1020516,0.0007175071750717965
2007-07-20,19635,19925,19518,19936,2148521,0.020997644166752094
2007-07-23,19827,20072,19820,20034,2091812,0.004915730337078594
2007-07-24,20143,20176,19909,20041,1154488,0.00034940600978328185
2007-07-25,19867,20250,19774,20263,645814,0.011077291552317847
2007-07-26,20316,20386,19790,19880,424912,-0.01890144598529342
2007-07-27,19550,19631,18912,18936,1202806,-0.04748490945674044
2007-07-30,18842,19317,18788,19333,2657660,0.020965356991972994
2007-07-31,19476,19514,19277,19532,4014195,0.01029328091863646
2007-08-01,19385,19385,18510,18696,2958594,-0.04280155642023342
2007-08-02,18840,19118,18242,18649,2770098,-0.002513906718014547
2007-08-03,18921,19001,18760,18932,830144,0.015175076411603872
2007-08-06,18482,18677,18418,18646,1083353,-0.015106697654764467
2007-08-07,18883,18973,18600,18765,480659,0.006382065858629105
2007-08-08,18836,19205,18836,19161,674597,0.02110311750599525
2007-08-09,19332,19434,19136,19242,665396,0.004227336777830049
2007-08-10,18592,18719,18264,18364,1167091,-0.04562935245816446
2007-08-13,18376,18665,18354,18662,976544,0.01622740143759538
2007-08-14,18636,18699,18244,18408,984547,-0.013610545493516257
2007-08-16,17571,17919,17202,17295,1190829,-0.06046284224250331
2007-08-17,17283,17360,16645,16740,3889509,-0.03209019947961844
2007-08-20,17202,17571,17195,17585,1136271,0.05047789725209073
2007-08-21,17678,17895,17446,17555,1375188,-0.001705999431333538
2007-08-22,17547,17881,17547,17882,631736,0.018627171745941418
2007-08-23,18205,18409,18186,18270,1089169,0.021697796667039526
2007-08-24,18204,18252,17993,18113,2879791,-0.00859332238642585
2007-08-27,18481,18556,18241,18258,2206515,0.008005300060729859
2007-08-28,18245,18556,18162,18550,3027169,0.01599298937452076
2007-08-29,18081,18600,18001,18583,3033786,0.0017789757412398632
2007-08-30,18879,18902,18653,18747,2050765,0.008825270408437724
2007-08-31,18744,19082,18744,19098,961062,0.018722995679308685
2007-09-03,19198,19198,18799,19055,1981550,-0.0022515446643627257
2007-09-04,19078,19248,18992,19034,1723097,-0.0011020729467331458
2007-09-05,19192,19233,18800,18975,2911300,-0.003099716297152444
2007-09-06,18807,19117,18696,19133,2272817,0.008326745718050033
2007-09-07,19154,19215,18915,19055,2061894,-0.004076726075367132
2007-09-10,18721,18721,18321,18574,3940781,-0.025242718446601975
2007-09-11,18519,18762,18462,18733,2062885,0.008560353181867209
2007-09-12,18790,18790,18318,18334,3317620,-0.021299311375647223
2007-09-13,18322,18760,18228,18609,670239,0.014999454565288506
2007-09-14,18613,18962,18609,18884,432812,0.0147777956902575
2007-09-17,18786,18910,18688,18870,244064,-0.0007413683541622751
2007-09-18,18856,18866,18521,18554,978909,-0.016746157922628457
2007-09-19,18956,19281,18941,19294,1512430,0.039883583054866945
2007-09-20,19119,19365,19119,19282,1475434,-0.0006219550119207495
2007-09-21,19270,19435,19117,19427,791843,0.007519966808422263
2007-09-27,19598,19774,19593,19713,395290,0.014721778967416554
2007-09-28,19757,19770,19636,19716,372322,0.0001521838380764695
2007-10-01,19698,19988,19698,19891,505146,0.008876039764658117
2007-10-02,20160,20464,20071,20350,1353993,0.02307576290784774
2007-10-04,20219,20435,20207,20408,1123916,0.0028501228501227605
2007-10-05,20369,20393,20195,20329,1790986,-0.0038710309682477018
2007-10-08,20471,20488,20275,20417,2970639,0.004328791381769781
2007-10-09,20392,20521,20247,20434,1075421,0.0008326394671107629
2007-10-10,20599,20741,20453,20702,674036,0.013115395908779526
2007-10-11,20668,20883,20653,20888,7300641,0.008984639165298125
2007-10-12,20857,20869,20489,20507,2006940,-0.018240137878207552
2007-10-15,20632,20689,20312,20540,1422210,0.0016092066123762905
2007-10-16,20306,20587,20175,20217,1483152,-0.01572541382667969
2007-10-17,20037,20221,19524,19841,4705362,-0.0185982094277094
2007-10-18,19916,20173,19796,20101,3844804,0.013104178216823748
2007-10-19,20088,20088,19786,19797,4538934,-0.015123625690264153
2007-10-22,19116,19169,18978,19112,6639191,-0.03460120220235385
2007-10-23,19317,19505,19156,19521,5906519,0.021400167434072914
2007-10-24,19678,20102,19311,19411,7166027,-0.005634957225551962
2007-10-25,19572,19861,19507,19828,7252727,0.021482664468600365
2007-10-26,19835,20393,19813,20329,1104984,0.025267298769416913
2007-10-29,20431,20801,20431,20576,826586,0.012150130355649491
2007-10-30,20679,20760,20447,20640,2078325,0.0031104199066873672
2007-10-31,20613,20875,20571,20885,993008,0.011870155038759655
2007-11-01,20961,20991,20702,20767,505645,-0.005649988029686415
2007-11-02,20332,20593,20262,20285,4300236,-0.023209900322627264
2007-11-05,20325,20325,20002,20230,5406578,-0.002711363076164708
2007-11-06,20202,20655,20202,20672,1389370,0.02184873949579824
2007-11-07,20760,20995,20521,20535,1122978,-0.006627321981424128
2007-11-08,20234,20427,19857,19958,6879482,-0.028098368638909132
2007-11-09,19953,20271,19887,20061,1270913,0.005160837759294434
2007-11-12,19753,20033,19278,19489,6110583,-0.028513035242510365
2007-11-13,19439,19552,19166,19570,1681937,0.004156190671660953
2007-11-14,20075,20075,19772,19880,2121975,0.01584057230454783
2007-11-15,19797,20036,19504,19647,1171677,-0.011720321931589561
2007-11-16,19459,19481,19165,19480,953649,-0.00850002544917794
2007-11-19,19536,19536,19133,19149,1710439,-0.016991786447638657
2007-11-20,18836,18945,18451,18929,1860393,-0.011488850592720201
2007-11-21,18914,18918,18218,18290,5475986,-0.0337577262401606
2007-11-22,18115,18391,18026,18257,2072299,-0.0018042646254784467
2007-11-23,18171,18434,17843,18045,1725991,-0.011611984444322765
2007-11-26,18230,18851,18207,18853,3785363,0.04477694652258246
2007-11-27,18325,18945,18195,18937,3559707,0.004455524319736837
2007-11-28,19106,19106,18555,18585,2539847,-0.01858794951681897
2007-11-29,19000,19151,18954,19009,1968183,0.02281409739036855
2007-11-30,19033,19551,19033,19523,1371652,0.027039823241622463
2007-12-03,19433,19465,19155,19401,1510655,-0.006249039594324657
2007-12-04,19401,19552,19374,19556,1427280,0.007989278903149266
2007-12-05,19530,19812,19398,19795,2366306,0.012221313151973723
2007-12-06,19944,20065,19832,19963,2216663,0.008486991664561794
2007-12-07,20072,20072,19728,19742,3503004,-0.011070480388719162
2007-12-10,19726,19807,19417,19465,1540259,-0.014030999898693164
2007-12-11,19522,19756,19491,19749,1622713,0.014590290264577366
2007-12-12,19392,19867,19316,19880,3733808,0.006633247253025498
2007-12-13,19833,19833,19380,19450,14570324,-0.021629778672032196
2007-12-14,19417,19602,19194,19330,704861,-0.006169665809768632
2007-12-17,19113,19327,18811,18853,766809,-0.02467666839110194
2007-12-18,18749,19017,18537,19009,683854,0.008274545165225744
2007-12-20,19096,19146,18789,18819,2145216,-0.009995265400599695
2007-12-21,18886,19191,18674,19183,2068489,0.019342154205855833
2007-12-24,19357,19715,19323,19711,652292,0.027524370536412546
2007-12-26,19719,19723,19512,19563,349383,-0.007508497793110469
2007-12-27,19635,19805,19546,19686,377775,0.006287379236313395
2007-12-28,19552,19714,19498,19556,3464346,-0.006603677740526281
2008-01-02,19533,19537,19056,19076,1439696,-0.02454489670689297
2008-01-03,18953,19063,18786,19055,1310167,-0.001100859719018632
2008-01-04,19047,19153,18712,19140,3835615,0.004460771451062717
2008-01-07,18717,18935,18628,18756,3121297,-0.02006269592476484
2008-01-08,18772,18860,18580,18692,2732310,-0.0034122414160802084
2008-01-09,18371,18803,18335,18809,2569305,0.006259362294029458
2008-01-10,18865,18903,18632,18666,4932564,-0.007602743367536857
2008-01-11,18745,18795,18114,18160,5848633,-0.027108111003964375
2008-01-14,18059,18296,17933,18063,1842201,-0.005341409691629995
2008-01-15,18141,18195,17690,17893,3661586,-0.009411504179815067
2008-01-16,17695,17792,17482,17580,1010683,-0.01749287430838875
2008-01-17,17685,17831,17439,17812,810294,0.01319681456200228
2008-01-18,17597,17956,17418,17956,3594516,0.008084437457893445
2008-01-21,17758,17781,17313,17378,3079450,-0.03218979728224547
2008-01-22,16893,16949,16475,16669,4742791,-0.040798711013925626
2008-01-23,17040,17122,16639,16948,2215852,0.01673765672805816
2008-01-24,17196,17365,17113,17246,1077779,0.017583195657304707
2008-01-25,17517,17534,17345,17534,2606396,0.016699524527426624
2008-01-28,17275,17337,16799,16834,2639584,-0.03992243640926196
2008-01-29,17088,17208,16862,17086,1974873,0.01496970417013177
2008-01-30,17175,17198,16502,16625,3133936,-0.026981154161301646
2008-01-31,16520,17014,16452,16964,3627132,0.02039097744360907
2008-02-01,17019,17144,16880,17038,6846678,0.004362178731431188
2008-02-04,17197,17660,17197,17609,3041207,0.033513323159995334
2008-02-05,17508,17680,17508,17670,832899,0.0034641376568800286
2008-02-11,17198,17230,16967,17075,3841880,-0.03367289190718736
2008-02-12,17104,17181,17054,17070,1611899,-0.0002928257686676261
2008-02-13,17218,17225,16906,16925,2552705,-0.008494434680726415
2008-02-14,17136,17562,17136,17512,2546258,0.034682422451994155
2008-02-15,17283,17530,17251,17539,3475878,0.0015417999086340117
2008-02-18,17557,17715,17375,17587,1236841,0.0027367580819888104
2008-02-19,17624,17794,17624,17731,1085482,0.008187866037413949
2008-02-20,17634,17700,17367,17423,2789985,-0.017370706671930525
2008-02-21,17558,17681,17493,17643,1690378,0.012626987315617288
2008-02-22,17471,17471,17253,17400,1870456,-0.013773167828600608
2008-02-25,17517,17672,17517,17670,940429,0.01551724137931032
2008-02-26,17821,17830,17650,17663,1845012,-0.0003961516694963585
2008-02-27,17759,17903,17759,17823,1531774,0.00905848383626795
2008-02-28,17863,17979,17741,17987,2906265,0.009201593446670042
2008-02-29,17860,17860,17623,17691,4573704,-0.01645632957135712
2008-03-03,17246,17274,17103,17217,2361503,-0.026793284721044586
2008-03-04,17246,17320,17167,17255,966972,0.0022071208689087296
2008-03-05,17246,17340,17176,17255,1545326,0.0
2008-03-06,17329,17586,17280,17507,2077108,0.014604462474645086
2008-03-07,17197,17216,17008,17132,3413243,-0.021420003427200518
2008-03-10,16836,17019,16802,16877,958533,-0.014884426803642326
2008-03-11,16743,17001,16630,16967,410595,0.005332701309474386
2008-03-12,17350,17383,17122,17132,1235637,0.00972475982790133
2008-03-13,17036,17081,16656,16725,2423215,-0.023756712584636963
2008-03-14,16893,16918,16343,16494,4534152,-0.013811659192825121
2008-03-17,16399,16399,15946,16158,2058209,-0.020371044016005868
2008-03-18,16224,16437,16187,16452,744850,0.018195321203119175
2008-03-19,16790,16888,16722,16793,918049,0.0207269632871383
2008-03-20,16520,16798,16497,16803,499830,0.0005954862144941231
2008-03-21,17099,17099,16918,17067,629529,0.015711480092840624
2008-03-24,17080,17213,17044,17165,511061,0.005742075350090747
2008-03-25,17334,17407,17271,17319,973025,0.008971744829595174
2008-03-26,17306,17384,17292,17396,367748,0.004445984179225038
2008-03-27,17300,17370,17185,17383,484833,-0.000747298229478055
2008-03-28,17292,17661,17284,17595,698069,0.012195823505724013
2008-03-31,17592,17725,17460,17735,818656,0.007956805910770193
2008-04-01,17672,17811,17557,17613,505135,-0.006879052720608958
2008-04-02,17958,18156,17953,18171,1619624,0.03168114460909566
2008-04-03,18141,18406,18141,18420,854650,0.013703153376258825
2008-04-04,18402,18429,18201,18441,505805,0.0011400651465798273
2008-04-07,18399,18615,18349,18446,1149892,0.000271134970988518
2008-04-08,18364,18403,18163,18207,1024284,-0.012956738588311811
2008-04-10,18059,18340,18036,18305,990085,0.005382545174932751
2008-04-11,18376,18496,18309,18489,953008,0.010051898388418357
2008-04-14,18199,18269,18096,18171,1858652,-0.017199415868895063
2008-04-15,18114,18255,18052,18112,1629613,-0.0032469319244951
2008-04-16,18225,18341,18199,18279,1214667,0.009220406360423983
2008-04-17,18443,18499,18340,18352,1210384,0.003993653919798668
2008-04-18,18352,18450,18319,18414,1148837,0.0033783783783782884
2008-04-21,18598,18700,18404,18702,1736204,0.01564027370478982
2008-04-22,18641,18688,18549,18567,1434248,-0.007218479307026016
2008-04-23,18439,18763,18439,18692,1208899,0.0067323746431842135
2008-04-24,18725,18754,18612,18632,1948981,-0.0032099293815536223
2008-04-25,18728,19020,18728,19035,513298,0.021629454701588724
2008-04-28,19032,19082,18951,19067,503049,0.001681113737851403
2008-04-29,19156,19164,18847,18913,1313972,-0.008076781874442718
2008-04-30,18891,19080,18833,19076,1725203,0.008618410617035943
2008-05-02,19247,19352,19247,19365,2129476,0.015149926609351994
2008-05-06,19352,19393,19251,19411,2004657,0.002375419571391646
2008-05-07,19385,19445,19159,19291,1771915,-0.006182061717582843
2008-05-08,19067,19273,19062,19224,5118679,-0.0034731221813281143
2008-05-09,19255,19262,18834,18853,2442363,-0.01929879317519767
2008-05-13,18911,19184,18791,19194,1540579,0.018087307059884372
2008-05-14,19181,19205,19005,19221,2200324,0.0014066895904969456
2008-05-15,19240,19734,19207,19722,1447957,0.026065241142500417
2008-05-16,19772,19855,19685,19819,1266522,0.00491836527735523
2008-05-19,19809,19878,19616,19746,751468,-0.003683334174277242
2008-05-20,19725,19742,19380,19556,2642671,-0.00962220196495489
2008-05-21,19295,19397,19242,19255,1747989,-0.0153916956432808
2008-05-22,19113,19151,18864,19138,4950186,-0.0060763438068034414
2008-05-23,19131,19182,18993,19026,2138851,-0.005852231163130939
2008-05-26,18847,18921,18659,18765,4793296,-0.013718070009460792
2008-05-27,18789,18968,18767,18986,4174330,0.011777244870770032
2008-05-28,19052,19060,18780,18796,6839128,-0.010007373854419077
2008-05-29,18894,19221,18833,19194,1221962,0.021174718025111616
2008-05-30,19222,19361,19113,19372,3399707,0.009273731374387806
2008-06-02,19304,19318,19077,19251,4214487,-0.006246128432789599
2008-06-03,19114,19128,18895,18977,3148773,-0.014233026855747788
2008-06-04,18911,19113,18887,19112,1725917,0.00711387469041469
2008-06-05,19090,19090,18905,19067,2992125,-0.002354541649225661
2008-06-09,18702,18795,18604,18785,3677573,-0.014789951224628894
2008-06-10,18788,18807,18344,18427,2758778,-0.019057758850146378
2008-06-11,18438,18549,18292,18549,429783,0.006620719596244662
2008-06-12,18349,18349,18091,18172,1389000,-0.02032454579761711
2008-06-13,18181,18252,17961,18062,1486510,-0.006053268765133124
2008-06-16,18195,18311,18104,18251,1836607,0.010463957479791786
2008-06-17,18256,18296,18051,18172,1492052,-0.004328529943564696
2008-06-18,18094,18421,18073,18418,1096867,0.013537310147479609
2008-06-19,18262,18262,17989,18086,2799661,-0.01802584428276688
2008-06-20,18148,18181,17867,17972,1701304,-0.006303217958642082
2008-06-23,17697,17890,17615,17811,694874,-0.008958379701758279
2008-06-24,17770,17800,17669,17790,566103,-0.001179046656560545
2008-06-25,17752,17841,17603,17851,1190221,0.0034288926363126304
2008-06-26,17895,18011,17816,17880,1973139,0.0016245588482437512
2008-06-27,17492,17574,17407,17496,2114201,-0.02147651006711404
2008-06-30,17418,17541,17399,17463,1040343,-0.0018861454046639192
2008-07-01,17411,17471,17205,17343,3690558,-0.006871671534100621
2008-07-02,17320,17387,16845,16976,1845772,-0.02116127544254165
2008-07-03,16722,16880,16598,16737,2911554,-0.014078699340245082
2008-07-04,16688,16768,16418,16433,3434279,-0.018163350660213906
2008-07-07,16351,16565,16274,16546,1489046,0.006876407229355674
2008-07-08,16465,16465,15827,16045,4790689,-0.030279221564124215
2008-07-09,16272,16354,15941,15953,4511240,-0.005733873480835205
2008-07-10,15743,16105,15663,16048,11243248,0.005954992791324498
2008-07-11,16042,16345,15878,16271,3349777,0.013895812562312981
2008-07-14,16256,16441,16149,16263,2451918,-0.0004916723004118051
2008-07-15,16141,16145,15733,15791,2011074,-0.029022935497755586
2008-07-16,15776,15925,15557,15701,3264470,-0.005699449053258143
2008-07-17,16041,16057,15899,15960,1954642,0.0164957646009809
2008-07-18,16149,16149,15678,15782,2318880,-0.011152882205513803
2008-07-21,15873,16402,15873,16361,1735563,0.03668736535293382
2008-07-22,16146,16322,16146,16331,2041613,-0.001833628751298777
2008-07-23,16656,16715,16513,16711,3697822,0.02326863021247938
2008-07-24,16729,17021,16729,17007,2958517,0.01771288372928015
2008-07-25,16706,16802,16582,16687,2822674,-0.01881578173693188
2008-07-28,16802,16818,16542,16669,893383,-0.001078684005513253
2008-07-29,16386,16393,16052,16297,1419766,-0.022316875637410805
2008-07-30,16537,16581,16406,16542,1734549,0.015033441737743125
2008-07-31,16595,16740,16483,16673,2842253,0.007919235884415343
2008-08-01,16536,16550,16325,16405,4354739,-0.016073891921070005
2008-08-04,16349,16382,15970,16113,4435444,-0.017799451386772303
2008-08-05,16054,16255,15987,16004,3752138,-0.006764724135790989
2008-08-06,16298,16530,16293,16531,1959973,0.032929267683079244
2008-08-07,16516,16516,16206,16361,5252307,-0.010283709394470986
2008-08-08,16148,16437,16105,16353,2536766,-0.0004889676670130072
2008-08-11,16610,16679,16531,16542,2749772,0.011557512383048918
2008-08-12,16555,16628,16431,16528,2992210,-0.0008463305525329146
2008-08-13,16486,16510,16240,16339,4279356,-0.011435140367860641
2008-08-14,16280,16516,16251,16515,5904875,0.010771773058326772
2008-08-18,16530,16577,16317,16499,4331065,-0.0009688162276718648
2008-08-19,16349,16349,15974,16098,3197114,-0.02430450330323053
2008-08-20,16026,16211,15948,16124,1906154,0.0016151074667660748
2008-08-21,16137,16153,15805,15841,3714907,-0.01755147606053087
2008-08-22,15795,15799,15487,15667,2148456,-0.010984155040717147
2008-08-25,15715,15828,15677,15768,2088168,0.006446671347418054
2008-08-26,15511,15771,15487,15675,1139028,-0.005898021308980206
2008-08-27,15643,15709,15397,15723,1408010,0.003062200956937877
2008-08-28,15757,15772,15435,15443,2165765,-0.01780830630286845
2008-08-29,15553,15660,15394,15462,1904035,0.0012303308942562818
2008-09-01,15284,15310,14868,14901,2190359,-0.03628249902987968
2008-09-02,14862,15049,14757,15042,2696276,0.009462452184417103
2008-09-03,14781,15080,14781,15042,2302467,0.0
2008-09-04,15008,15065,14828,14934,4415006,-0.007179896290386956
2008-09-05,14630,14829,14626,14756,4527234,-0.011919110753984219
2008-09-08,15024,15547,15016,15502,8109534,0.05055570615342919
2008-09-09,15466,15466,15149,15251,9298162,-0.016191459166559174
2008-09-10,15062,15412,14995,15425,4095708,0.011409087928660355
2008-09-11,15406,15406,15091,15202,25157178,-0.014457050243111835
2008-09-12,15383,15565,15351,15535,4235157,0.021905012498355525
2008-09-16,14375,14862,14325,14618,2580733,-0.05902800128741548
2008-09-17,14977,15126,14824,15024,5008656,0.027773977288274798
2008-09-18,14619,14700,14365,14624,5098479,-0.026624068157614533
2008-09-19,15079,15496,15079,15510,4100276,0.06058533916849007
2008-09-22,15594,15757,15359,15435,3505972,-0.004835589941972973
2008-09-23,15234,15676,15234,15622,2448889,0.012115322319403932
2008-09-24,15553,15839,15543,15813,2400736,0.012226347458712095
2008-09-25,15710,15864,15459,15850,4344231,0.002339846961360914
2008-09-26,15808,15808,15506,15617,4773408,-0.014700315457413238
2008-09-29,15743,15795,15271,15339,2998009,-0.017801114170455268
2008-09-30,14484,15202,14484,15180,3815699,-0.010365734402503435
2008-10-01,15170,15248,15011,15156,4844311,-0.0015810276679841806
2008-10-02,15217,15363,14850,14917,1755885,-0.015769332277645765
2008-10-06,14695,14700,14229,14373,4746354,-0.03646845880538985
2008-10-07,14129,14452,14013,14429,2862174,0.003896194253113494
2008-10-08,14050,14114,13600,13738,3408058,-0.04788966664356509
2008-10-09,13795,14047,13571,13781,12723481,0.003130004367448036
2008-10-10,13240,13278,12546,13206,3472992,-0.04172411290907774
2008-10-13,13406,13804,13312,13668,2910853,0.03498409813721026
2008-10-14,14282,14500,14237,14501,4772232,0.06094527363184077
2008-10-15,14217,14332,14048,14210,2957048,-0.02006758154610022
